text,actual_label,predicted_label
jithu jilladi mitta killadi...ulaga theri local song ahh... mairu song... dei vijay fans... puli eh paessi paessi kedutha madiri ithaiyum olichu kattirunga...thuuuuu,Offensive_Untargetede,Offensive_Targeted_Insult_Group
I can't wait Thalaivaaa. Naalaikku naal hype yerudhey. BP yerudhey.,Offensive_Targeted_Insult_Other,Not_offensive
திரவுபதி சமூக படம் என்றால் எதற்கு சாதி பெயரை பதிவு செய்து YouTube comments section la கதறுகிறாய். சமூக படம் என்றால் அனைவருக்கும் சமம் தானே. பிறகு ஏன் சாதி பெயரை வைத்து கூவுகிறாய். பரியேரும் பெருமாள் trailer comment section la யாரும் சாதி பெயர் செல்லி கதரியது இல்லை.,Offensive_Targeted_Insult_Other,Not_offensive
2nd fastest 100k likes next to rajini...DOLA FANs seruppadiiiiiiiii,Offensive_Targeted_Insult_Group,Not_offensive
Otha endha madhiri padam molimavadhu jathy veriya thundravanuku serupadiya irrukatum,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
Kavalan vs siratheai This diwali kaithi vs bigil,Offensive_Targeted_Insult_Group,Offensive_Targeted_Insult_Individual
Ranjith sunnia vetti ooda vittuvom.. aprom ooka poolu ilama poidum,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Nelam irundha eduthuppanunga..! Kaasu irundha pudingippanunga..! Padippa maattu...!!!,Offensive_Untargetede,Not_offensive
Thala theri bgm than DA unna kappatha poguthu.. Kela badu,Offensive_Targeted_Insult_Individual,Not_offensive
Thalaivar name ah thavara use panni promotion panra komalis correct ah dhan name vechirkanga🤣🤣🤣🤣,Offensive_Targeted_Insult_Individual,Not_offensive
"1:04 maiya chod di, yaar!!!",Not_offensive,not-Tamil
Gonna fabulous revenge drama I guess,Offensive_Untargetede,Not_offensive
Parayan kaiyavacha vettu.. Veera vanniyan and devar boys,Offensive_Targeted_Insult_Group,Not_offensive
Otha...chumma enda rajini eh ilukiringa.. thevdiya pasangala. Ungalala rajini eh ilukama poltics um seiya mudiyadhu...and film um eduka mudiyadha. Potta pasangala,Offensive_Untargetede,Offensive_Targeted_Insult_Group
Unmaiyila udhayanidhi oru saico thaan...ivan padam yellam oru naalum odadhu...yellarrum indha padam paaka vaiyasana kelavanugalaiyellam veetula vittutu vandhu paarunga..including Stalin...same dialogue he tweet to rajini sir...idhu yeppdi irruku..neeyum oru naal kelavan aagathaanda pora..appo nee 20 padam kooda nadichurukka maatta..150 padam mela nadicha super star rajini sir pathiya pesura...naaye..,Offensive_Targeted_Insult_Individual,Not_offensive
2 million cross panniduchu Innu update Aagala,Offensive_Targeted_Insult_Group,Not_offensive
இப்பல்லாம் Trailer le வார நெறய சீன் படத்துல வரமாட்டேங்குது. அந்த வரிசையில் இதுவும்,Offensive_Targeted_Insult_Group,Not_offensive
Intha padam rajini nalaye nasamaga pothu...,Offensive_Targeted_Insult_Individual,Not_offensive
Cha na rajini nu naichan yenna mari ethana Peru yemathiga,Offensive_Targeted_Insult_Individual,Not_offensive
Ayoo 00:15 Ennada ennoda sataiya Panta Thachi potutinga..,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Lol. Enna karumo da ithu. Pink itself flop. Ithula ajith nadiparnu paatha. Etho oru kelattu koo** act pannirukaan.,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
"Rajini eh vaee sight adikaavechtangalaee..he looks handsome,..makeupartist",Not_offensive,Offensive_Targeted_Insult_Individual
Marvel paruppu thanni+DC uppu+tamil masala + kick kadugu + krissh vengayam thakkali = hero sambar,Offensive_Targeted_Insult_Individual,Not_offensive
Thalaiva coollip ah thuppitu pesu thalaiva vasanamae puriyala,Offensive_Targeted_Insult_Individual,Not_offensive
"Yen thalaivar padathukku views ellam kammiya irukku, shankar sir flim",Offensive_Untargetede,Not_offensive
Ivan kooda dana rashmika mandana engagement aachi..,Offensive_Targeted_Insult_Individual,Not_offensive
Kangana Ranaut ke fans like here,not-Tamil,Not_offensive
Dhanush veriyans like hereasura vettai aarambam,Offensive_Untargetede,Not_offensive
"40 வருடமா அவர் ஏன் உச்சத்தில் இருக்கிறார் என்பதற்கு இதுவே காரணம். அரசியலிலிம் சரி சினிமாவிலும் சரி அவரை உள் நுழைக்காமல் உங்களால் எதுவுமே செய்ய முடியவில்லை. அவரின் முதுகில் குத்துவதாக நினைத்துக் கொண்டிருக்கிறீர்கள். அவற்றையெல்லாம் உதாசீனப்படுத்தி விட்டு உச்சத்திற்கு போய் கொண்டே இருக்கிறார் என்பது தான் நிஜம், நீங்க தாண்டா ரயல் கோமாளீஸ் @jayamravi @director",Offensive_Untargetede,Not_offensive
1 week 10 mil after 2 weeks 20 mil...?,Offensive_Untargetede,Not_offensive
Beethoven be like: Am i a joke to you?,Offensive_Targeted_Insult_Individual,Not_offensive
Thevidiyaa pasangala poi pullaingala padikka veingada,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Yaaro oru group..Padam flop dhan konja naalu ku.Munadi..koovitu irundhanga..Avanga laam konjam line la vanga,Offensive_Untargetede,Offensive_Targeted_Insult_Group
DMK thevi... Pasangala ipoo sagunga daa,Offensive_Targeted_Insult_Group,Not_offensive
Johnwick aavadhu mayiravadhu... Inga paarunga ya namma thalaivan ah...,Offensive_Targeted_Insult_Individual,Not_offensive
1:00 saai pallavi ya ipd sirika venaamnu sollunga.. Pinnaadi,Offensive_Targeted_Insult_Individual,Not_offensive
Saadhi veri pudicha naainga than indha maadhiri padathukku support pannum...,Offensive_Targeted_Insult_Group,Not_offensive
2:09 dai ennada music semma da indha music keathasaavu kotthu than niya bagam varuthu intha music kaandi than trailer paarthen,Not_offensive,Offensive_Untargetede
Filim yappo reles agum nu solluga,Offensive_Untargetede,Not_offensive
Pa ranjith...இந்த படமும் ஒரு சமூக படம் தான்... இத பத்தி நீங்க பேசவும்... இது உங்கள் முக திரையை கிழிக்கும்... இது ஒரு வெற்றி படம்..,Offensive_Targeted_Insult_Individual,Not_offensive
Padatha paakura nammala psycho maathiruvaainga pola,Offensive_Targeted_Insult_Group,Not_offensive
mokka teaser ithukku theri paravalaa,Not_offensive,Offensive_Untargetede
How many days rajani make same movie..,Offensive_Targeted_Insult_Individual,Not_offensive
சாதி இல்லை என்று சொல்லும் தேவிடியா பசங்களுக்கு அவங்க விட்டு பொண்ண யாருக்கு கல்யாணம் பண்ணி தராணுக தெரியல...சாதி வெறி அல்ல...உணர்வு,Offensive_Targeted_Insult_Group,Not_offensive
Yow enaku extreme peak kovathula gubeer siripu vandhurum ya..nanum evlavo try paniruken sirika kudadhu nu,Offensive_Untargetede,Not_offensive
Arjun 's evergreen dialogue- dei therikka,Offensive_Untargetede,Not_offensive
"Pei paduthula vara mathiri eruku face.., Enada panni vachirukeenga",Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Un like podthavan la manishana illa,Offensive_Untargetede,Not_offensive
Thu kevalama irruku Kajal pair is looking like a father n daughter...waste of tym #stupid,Offensive_Targeted_Insult_Individual,Not_offensive
Music by #PLANT vs ZOMBIES Ipdi pannitinga le #Raja sir,Offensive_Targeted_Insult_Individual,Not_offensive
Nerkonda paarvai mix with Kolaikaaran BGM,Offensive_Targeted_Insult_Individual,Not_offensive
Marvel dc fans ellam orom pongada 🤣🤣,Offensive_Untargetede,Not_offensive
Andha bike adhu IMPULSE ah?🤔 Illa modified Fz?,Offensive_Targeted_Insult_Individual,Not_offensive
Ajith oru kelatu baadu da avanuku poolu kelambathu Ne poi kelapi vidu,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Kolai konda parvai thala thaladan,Offensive_Untargetede,Not_offensive
Nallathan errukku but sathanam acting dhan konjam doubt ah errukku...,Offensive_Targeted_Insult_Individual,Not_offensive
Shankar sirama pattathaa solraanga.. Itha siramamnu solla mudiyala aana itha paakurapo karumam mathiri irukkuthu..,Offensive_Untargetede,Not_offensive
ஜெயலலிதா அம்மாவோட கம்பீரத்துல 2% கூட இல்ல இவ...! விஜய்க்கு தேவை இல்லாத வேலை,Offensive_Targeted_Insult_Individual,Not_offensive
Ennada ethu trailer mugamudi mari eruku,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Captain America Oda arc story madhiri irukku,Offensive_Targeted_Insult_Group,Not_offensive
தண்ணி கேட்டா மலையாளி டிக்கிலயே மிதிக்கிறான் இவனுக மானங்கெட்டு மலையாளி ஐயரை தலனு சொல்லிக்கிட்டு இருக்கானுக,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
பொண்ணுங்க மேல கைய வச்சா கண்டிப்பா வெட்டணும்,Offensive_Untargetede,Offensive_Targeted_Insult_Group
aai ithu ninety six u yara yemathuringa🤣🤣,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Ilayaraja yen beethoven music use panraru?,Offensive_Targeted_Insult_Individual,Not_offensive
yevlo vayasu analum yen thalaivaroda stayl korayathu da athanda super star marana waiting kolagandula iruka da petai ku,Offensive_Untargetede,Not_offensive
Dai comali punda🤣🤣oththa ne rajini ah kindal pannuriya oththa,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
"Oru Thavaru Seitha.., Adhai Therindu Seidal..., Avan Dhevan Endralum Thappikamudiyadhu!!! #Singam3",Offensive_Untargetede,Not_offensive
Oru periya nadigarukku indha padam set Aagadhu.. I think vera?,Offensive_Targeted_Insult_Individual,Not_offensive
"Appedilaam nadekaathu, nadake kudaathu!! The bulls eyes🤩",Not_offensive,Offensive_Untargetede
Gv music vera level Dhanush aa ithu pakkave bayama irukku,Offensive_Untargetede,Not_offensive
3.5k dislike groups ku dha indha trailor,Not_offensive,Offensive_Untargetede
தமிழ்ராக்கர்ஸ் தாண்டி மாப்ள...மயிரு மாறி இருக்கு ட்ரைலர்...,Offensive_Targeted_Insult_Group,Not_offensive
Ennada ithu sivakarthikeyan aa vida arjun fans neraya per irukangalo,Offensive_Targeted_Insult_Individual,Not_offensive
Heavyyy Diwali ath Kaithi kk swantham,Not_offensive,not-Tamil
Marana bangam to thalaivar... Hey ithu 96 yaara ematha parkura🤣🤣,Offensive_Untargetede,Not_offensive
10 varusham ulla irunthen nu mattum thana sir theriyum... 10 varushathukku munnadi enna pannittu irunthen nu theriyathulla...,Offensive_Targeted_Insult_Other,Not_offensive
Kaithi padam pathutu trailer pathavaga yar yar like pannuga,Offensive_Targeted_Insult_Other,Not_offensive
0.31 sinna pullaila kulicha eri ku povomda Andha yerila thanda nadandhu poitu irukom...,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Trailer pakum bodhu elllam avan seyal madhiri iruku.but film konjam conspet vera mari irukum nu ninaikurean Wait panni papom,Offensive_Untargetede,Not_offensive
Saaho oda remix ah shakthi man ah,Offensive_Targeted_Insult_Other,Offensive_Targeted_Insult_Individual
“தானா சேர்ந்த கூட்டம்” படம் தான் நியாபகத்துக்கு வருது..ஒவ்வொரு சீன்க்கும்...,Offensive_Targeted_Insult_Group,Not_offensive
"Na kuda mokkaya irukumnu nenachan, but nalla dhaan iruku... But Theatreku ponuma nu yosanayave iruku...",Offensive_Untargetede,Offensive_Targeted_Insult_Group
Karunanidhi ₹ jayalathitha seinjuruvanuga nu pathom Neenga thayavu Seinjurunga Rajini,Offensive_Targeted_Insult_Group,Offensive_Targeted_Insult_Individual
Ellam avan seyal movie matheri iruku,Offensive_Targeted_Insult_Individual,Not_offensive
அஜீத் இந்த துப்பாக்கி சுடுறத விடவே மாட்டாரா..எல்லா படத்துலயும்...,Offensive_Targeted_Insult_Individual,Not_offensive
I am Kerala Vijay fan njangal und kudea,not-Tamil,Not_offensive
VFX Sari illa.. Black Gate kuda VFX potturukanga...,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Evan eval dislike panathu avanka ellarukum 3 subject arrear varum,Not_offensive,Offensive_Untargetede
Starring la sayesha name kaanom,Offensive_Targeted_Insult_Group,Not_offensive
நல்லா சொன்ன பெரம்பலூர் பக்கம் பாடம் ஏதும் ஓட்ட வந்துடாத சும்மா இருக்க நாங்க ஒன்னும் படுச்சவன் இல்ல பாத்துக்கோ உங்க படம் டைலாக் தா முட்டாள் செய்யும் செயல் செம்மையா இருக்கும்,Not_offensive,Offensive_Targeted_Insult_Group
படத்துல தான் மண்ணும் பொண்ணும் எங்களது கைய‌ வெச்ச இருக்காதுனு பேச முடியும்... Pollachi indecent laa oru ponnu vandu ipadi pesa sollunga pakala🥶🤭🥳... திரௌபதி பரிதாபங்கள்,Offensive_Targeted_Insult_Group,Not_offensive
Teaser lam nallathan iruku.. But athula vara editings lam romba mokkaya iruku..... editing matum paathu panunga,Offensive_Targeted_Insult_Other,Offensive_Targeted_Insult_Group
Looks like she was soaked over night in water...,Offensive_Targeted_Insult_Individual,Not_offensive
Karthi Suriyava vida nalla nadiganu solravanga like podunga,Offensive_Untargetede,Not_offensive
"பா.ரஞ்சித், வெற்றிமாறன், மாரிசெல்வராஜ், பெரியார்OC சோறு group நல்ல கதறுங்கடா",Offensive_Targeted_Insult_Group,Not_offensive
Hindi movie LA sanda yea illaye pa,Offensive_Untargetede,Not_offensive
Trailer muluka sirika vechitingale adhi Anna 🤣🤣🤣🤣,Not_offensive,Offensive_Targeted_Insult_Individual
ada paavi...appadiyae batman copy adichu vachirukingalae da,Offensive_Untargetede,Offensive_Targeted_Insult_Group
No varities from u...sema bore pa...,Offensive_Targeted_Insult_Individual,Not_offensive
Sema yaara ematha pakkara ithu 92. Super jayam Ravi and yogi babu combo! But music hip hop tamila wrest.,Offensive_Targeted_Insult_Individual,Not_offensive
எல்லாரும் பார்க்காமலே like போட்டுடாங்க போல ஈஈஈஈஈஈஈ,Offensive_Untargetede,Not_offensive
Climax tha bangam..sirchu sirchu vairu valikuthu daa daee🤣🤣🤣🤣,Not_offensive,Offensive_Untargetede
Rajini Illa dha pu** LA ippadi dhan unlike pannuvanga 24.8.2017 movie pathutu face ah Poi pi** LA vachi ku vanga then thev***a pasanga,Offensive_Untargetede,Offensive_Targeted_Insult_Group
Karumo mandaya paathaley vaandhi varudhu..indha naai matu thirundhavey thirundhadhu.valla va Valla va left la varla va..velayadalama apa ama velayatu.thu..,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Sama movie... ks.Ravi Kumar super ah eduthu irukaru enna 16 years West aaiduchi,Offensive_Targeted_Insult_Individual,Not_offensive
Likes for only Raja sir myskin combo not for moonram kalaignar,Offensive_Targeted_Insult_Individual,Not_offensive
மிஷ்கின் Mind voice:இவன் என்ன நம்மள விட தரையில தவள்ரானே,Offensive_Untargetede,Not_offensive
15k dislike kamal fan na thaan irupaanga,Not_offensive,Offensive_Untargetede
Sunni Madhiri Iruku Trailer Jai Bheem Parambara Gethu Daa,Offensive_Targeted_Insult_Group,Not_offensive
Maas Thala Thalei Viduthslei Mulu Saritthiram Padei,not-Tamil,Not_offensive
jheeezee Summa Sparkling Therriiiii antha Double chewingum Drop is so mad!! khaikki sattayila evanume ippidi smarta irundhadhe illanaa! who's agree???,Offensive_Untargetede,Offensive_Targeted_Insult_Group
Padam varuma varatha. Varum aana varathu. 🤣🤣,Offensive_Targeted_Insult_Other,Not_offensive
என்ன ப்ரோ சொல்ல வரிங்க..???🤔🤔🤔 படம் ரொம்ப ஸ்லோவா போகும் போலிருக்கு...,Offensive_Targeted_Insult_Group,Not_offensive
Enga shortfilm ah theduna kedaiklinu paatha atha thirudi periya padam panringa...but hero is not perfect like before..,Offensive_Targeted_Insult_Individual,Not_offensive
1:14 Semma comedy ya iruku,Offensive_Untargetede,Not_offensive
That ஆமை குஞ்சுகள் கதறல் movement here;),Offensive_Untargetede,Not_offensive
"தெரிஞ்ச எதிரி விட தெரியாத எதிரிக்குதான் அல்லு இருக்கனும் எப்படி உன்னோட தலைவா படம் வந்தப்ப உனக்கு இருந்த அல்லு மாதிரி யா? போடாங் கேன கூனா,ஒழுங்கா படம் எடுடா முண்டம்",Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Indha Diwali kaidhi Ku bigil (visil) podu..,Not_offensive,Offensive_Targeted_Insult_Individual
same masala. ATM pochu edhu sollavee vana... daba,Not_offensive,Offensive_Untargetede
Kaka pukka short film ah copy adichutanuga,Offensive_Targeted_Insult_Group,Not_offensive
intha kela kuthiku over seen venuma,Offensive_Targeted_Insult_Individual,Not_offensive
Unga.. Ponna.. Unoda.. Petcha.. Kekura.. Mathiry... Valanga... Da... Apti.. Valaka.. Thuppilla.. Unaku.. First..unoda..ponna..sariya..valakanum.apram.. Vanthu.. Vettu.. Da... Nee.. Aambalaitaruntha...,Not_offensive,Offensive_Targeted_Insult_Group
Surya de...eth film nte yum video kk dislike adikkaan vendi nadakkunna kurach aalkkaar und...,not-Tamil,Offensive_Untargetede
நான் அரசியலுக்கு வருவது உறுதி... ஹே யார ஏமாத்த பார்க்கிறங்க இது 1996 🤣🤣🤣,Not_offensive,Offensive_Targeted_Insult_Group
குற்றமுள்ள நெஞ்சு குறுகுறுக்கும் அதுபோல எவன் இந்த படத்தை எதிர்க்கிறா அவனெல்லாம் குற்றவாளிதான்,Offensive_Targeted_Insult_Group,Not_offensive
All Tamilians look like Africans lol,Offensive_Untargetede,Not_offensive
மிஷ்கின் மற்றும் இளையராஜா வுக்காக இந்த படத்தை கண்டிப்பா நான் பார்ப்பேன் னு சொல்றவங்க யாருன்னா இருக்கீங்களா?,Offensive_Targeted_Insult_Other,Not_offensive
singam 3 ee seriesil ettavum mosham aakan chance nd. I didnt liked it.. pakka cliche,Offensive_Targeted_Insult_Group,not-Tamil
"Group 4 thervil other state aalunga 1st 100 place, southern railway examla pass aana 70-80% people north Indian. Neenga innum indha maari keduketta padatha eduthunu mel jaathi keel jaathinu oombitu irunga vekam ketavangale. Jaathiaavthu koodhiaavdhu. Sathiyama tamilanunga munera maatom ipdi irundha. Koodiya seekiram Vadakan poola dha oomba porom tamilanunga #SayNoToCasteDiscrimination #TamilVaazhga #Tamil",Offensive_Targeted_Insult_Group,Not_offensive
Sab hero Jhakmaare Rajini Style Saamne,not-Tamil,Offensive_Targeted_Insult_Individual
Padam mokka teaser vachae mudivu pannitaen,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Gommaala okka asith test tube thevdia mavan...seen punda podatha amai asith...,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Enaku ennamo sneek peak partha madiriyai Oru feelingu,Offensive_Untargetede,Not_offensive
Tha bangama eruku daiii nxt lvl,Offensive_Untargetede,Not_offensive
Vani always luks gorgeous oh my kadavule,Offensive_Targeted_Insult_Individual,Not_offensive
Ahahaha sema siripu udayanithi pathu 🤣🤣,Offensive_Targeted_Insult_Individual,Not_offensive
Pompala mela kai vaikira naai ku padam odathu god iruntha intha padam matum ila ivanda entha padamum odathu,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
kaththita irukan teaser fulla bgm vara kadupa avuthu ivanuku dsp ya paravala,Offensive_Untargetede,Not_offensive
Chai indha kelavanuku Amy Jackson kekudha...idhu ellam enna Padam Karumo🤮🤮🤢🤢🤢🤢🤢🤢indha kelavanoda moonjiya pathale kaduppa varudhu🤬🤬🤬,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Namaku thevayaanadha namma thaan adichu vaanganum,Offensive_Untargetede,Not_offensive
Ajith fans plss tailer samaya eruku like panunga vj fans marri dislike panathenga,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
1:34 kudumbathoda sernthu 🤣🤣🤣 etho saravana stores ad ah than kalaikkuringa nu nenachitten da,Offensive_Targeted_Insult_Group,Offensive_Untargetede
"vijay vikku unaku set agala da, sotta thala thalaivaa",Offensive_Targeted_Insult_Individual,Not_offensive
"நடாக காதல் செய்யும் நாய்கள் நடுநடுங்கி, கதறல் சத்தம் அதிகமா கேக்குது... படக்குழுவினருக்கு நன்றி...",Offensive_Targeted_Insult_Group,Not_offensive
End card பங்கம்... எங்க புள்ளைங்க எல்லாம் பயங்கரம்...,Offensive_Targeted_Insult_Group,Not_offensive
Bgm is Malayalam song januvariyil viriyumooo,not-Tamil,Not_offensive
"Myskin sir ungaluku Vera hero kidaikalaya sir, intha dupakur mandayana herova potu irrukinga",Offensive_Targeted_Insult_Individual,Not_offensive
please time waste pannni it KK padathukku pogathinga semma mokka@!##^@*#/#&#:×&#:#^,Offensive_Untargetede,Offensive_Targeted_Insult_Group
Surya intha padathula villaina? Herova? Illa triple acta???,Offensive_Targeted_Insult_Individual,Not_offensive
Ivan vera siripu ivanuku oru loosu followers vera,Offensive_Untargetede,Not_offensive
0:50 ivan vera enna romba paduthran da,Offensive_Targeted_Insult_Other,Not_offensive
Podu vera leval த்தா வந்து வச்சிபாருங்க டா,Offensive_Untargetede,Not_offensive
Deiii movie eppa da waiting laye veri aaguthu,Offensive_Untargetede,Not_offensive
iSmart Shankar movie YouTube par Kab Aayegi YouTube,not-Tamil,Not_offensive
தமிழன் என்றொரு இனம் சாதியால் அழிந்து போகட்டும்.. பிறந்தால் உயிர் இறந்தால் உடல்.. அழியட்டும் ' இச்சமூகம் சாதியால் அழிந்து போகட்டும்' வரலாறு கேவலமாக பேசட்டும் தமிழனை...,Offensive_Targeted_Insult_Group,Not_offensive
Ena da old jai Shankar movie mathiri iruku,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
WHAT DID YOU SAY... Roar...,Offensive_Untargetede,Not_offensive
Vere Level Padam Ith Pwolikkmm Katta Wi8ng,not-Tamil,Not_offensive
Amam eppa puthu trailer poduvingo... 1960 mgr kala thu padama... Re release panna poran gala...,Offensive_Untargetede,Not_offensive
எங்க அப்பா மிலிட்ரி டா ஓடி விளையாடவா சொல்லி தருவான்... த்தா வேற லெவல்டா...,Offensive_Targeted_Insult_Other,Not_offensive
Akshara Hasan... Acting is not ur thing.. SERIOUSLY!!!,Offensive_Untargetede,Not_offensive
Thala innum konjam naal la thatta va var mariduvaru,Offensive_Targeted_Insult_Individual,Not_offensive
போராடுவது தப்பு என்றால் போராடுவதற்கு உண்டான சூழ்நிலை ய உருவாக்குவதும் தப்பு,Offensive_Targeted_Insult_Group,Not_offensive
Biopic edukrendra perla sodhapi vechiradhinga da..,Offensive_Targeted_Insult_Group,Not_offensive
aaha nalla ve illa aalum kudimiyum,Offensive_Targeted_Insult_Individual,Not_offensive
2 padam nadichitu neelam vj padatha disgrace panra,Offensive_Targeted_Insult_Individual,Not_offensive
Inga FL trailer teaser nu vittutu irukanuga anga enna da onnayum kaano dei Siva nee enga da iruka,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Indha movie ku edhuku A certificate 🤔🤔,Offensive_Untargetede,Not_offensive
Pawala fans licking apandraaaa thuu Mee bathuku ajith fans lekapothe kukkalu kuda dekav mimalini,not-Tamil,Offensive_Targeted_Insult_Individual
Police kaar pasangala govt paathukumaaaa...! mairla paathukummmm...,Offensive_Untargetede,Not_offensive
Kids: Nice Song Men's: Osm song Dadfuker's: 2019?,Offensive_Untargetede,Not_offensive
1:20 ithu unaku konjam over lolu da aadhi... Va va vetchu seiya poranga Ajith Vijay scenes movie la ooti claps vangura neenga lam... Avanga scenes ooti keli panni sirika arambichuteenga,Offensive_Untargetede,Offensive_Targeted_Insult_Group
Intha agela ippadi oruththarala nadikka mudiyumna sollunga saththiyama na unga fan aana but i'am rajini uyir da,Not_offensive,Offensive_Targeted_Insult_Group
Rajini pathi trailer la vantha mathiri movie la vantha screen kilinjitum ta bautu basangala,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
வேற level... அதான் ஆர்யா அவளை கல்யாணம் பண்ணிடியே. திரும்பவும் marry me யா,Offensive_Targeted_Insult_Individual,Not_offensive
or ak super duper flop kangana movie...coming soon...🤣🤣,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Evlo generation marinalum...namma mara kudathu...namma vittu ponna pathalea aruva aduthu ore vettu avlotha,Offensive_Targeted_Insult_Group,Not_offensive
Trending vittu evloo kila venaalum pogatum.na daily intha trailer pakuvan comment poduvan.,Not_offensive,Offensive_Untargetede
Trailer paithu mersal anivnga like podinga..,Offensive_Untargetede,Not_offensive
Super ji superji...semma intro. not like camera kita moonja kamichi bayamurthara bairava..,Offensive_Targeted_Insult_Individual,Not_offensive
pattaya kelapungada vijay and co jai rajni jai selvadhan jai kamal hassan aaaaaa kabali daaaaaaaa ena solada,Not_offensive,Offensive_Targeted_Insult_Individual
புளுசட்ட review பாத்து சிரிச்சவங்க like பன்னுங்க,Offensive_Untargetede,Not_offensive
Aiyo namba mind vera angaya poguthya #Sivakumar 🤣,Offensive_Untargetede,Not_offensive
en sunni ooompuna ajith ipditha parappaan,Offensive_Targeted_Insult_Individual,Not_offensive
"sudhandhiram British kaaran Kita irunthu vaangi, arasiyal vaathinga Kita koduthutom.. Ithu romba palaya dialogue",Offensive_Targeted_Insult_Group,Not_offensive
Thalai ku thalai poora Neraiya Neraiya Neraiya romdha Neraiya neracha mudi irruku,Offensive_Targeted_Insult_Individual,Not_offensive
Kaithi jeyil layae irrukirathu nallathu... BIGIL on the way...,Offensive_Targeted_Insult_Individual,Not_offensive
Avalavo rajini padam trailer pathathea ila verithamana eruku...,Not_offensive,Offensive_Untargetede
"Thalayavuthu pundaa yavuthu pogaadaa suni thalais,,engaluku epavome Ore oru Thala than avar than ENGA STR MASS MAN STR",Offensive_Targeted_Insult_Individual,Not_offensive
Kevalama erukku... Enthe Movie la Odumanu Theriyala... Felputhaa,Offensive_Untargetede,Not_offensive
கருணாஸ் ஜாதிவெறி பிடித்தவன் அவனை ஏன் இந்த படத்தில் நடிக்கவச்சிங்க?,Offensive_Targeted_Insult_Individual,Not_offensive
Ranjith Neuma da trailer patha.. Parthu irutha Sethuru,Offensive_Targeted_Insult_Individual,Not_offensive
Sotta thala rajiniya Super ah kalachiteenga Super Super ummmmma,Offensive_Targeted_Insult_Individual,Not_offensive
1:55 aduthan ella pakkamum thuppaki irukku la appram edukku sutti sutti sudureenga,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Ina pa like low va iruku,Offensive_Targeted_Insult_Other,Not_offensive
Enaku ore asatha...oru dislike potavanayavathu paknum.ipdiyum irukangalanu,Not_offensive,Offensive_Untargetede
aioo vaa thala...5inch screen la paakumbodhae ippdi irukae... 70mm screen la paakumbodhu enna aaga potho,Offensive_Targeted_Insult_Individual,Not_offensive
Sanda potu jeinga thaniya jeigathinga... VJ sir,Offensive_Untargetede,Not_offensive
Tevidiya pasanga naxalite ku support panranunga,Offensive_Targeted_Insult_Other,Not_offensive
daa mokka teaser is so bad,Offensive_Targeted_Insult_Group,Offensive_Untargetede
En thalaivam eruma saani vijay oruka than trailer la vaararu da,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
mannu ponnu 2 um mukiam athula yar kaiya vachalum sema... ranjith gang ku serupadi,Not_offensive,Offensive_Targeted_Insult_Individual
idhu trailer ah? illa idhuthan trailer ah?,Offensive_Untargetede,Not_offensive
Idha nambi thaan da theatre ku vanden.. Kadaisila naamatha potingaley da 🤦 🤦,Offensive_Untargetede,Offensive_Targeted_Insult_Group
This is what you call MUSIC? TRASH-worthy...Kadhavula eli mattina maadhiri kathinaa paattaa? thoooooooo,Offensive_Untargetede,Not_offensive
Teaser ke Kaadu jovvellam kezhingi pochi;)..But good one!!,Not_offensive,not-Tamil
120 sec video pathu like dislike poda mudiyala...,Not_offensive,Offensive_Untargetede
director ranjith pardhu sakattum avan mattum than saathi padam edupana,Offensive_Targeted_Insult_Individual,Not_offensive
naanam undoda ninakekaa...neyaka...anugal ayal nerit kalich jayik..allathe..,not-Tamil,Not_offensive
Ithellam yaarala siva aalaya illa arjun aalaya y1 uhhhhhhhhhh,Offensive_Targeted_Insult_Individual,Not_offensive
Sema kalaai rajini in political entry...,Offensive_Targeted_Insult_Individual,Not_offensive
